movieId,title,tags
348,Bullets Over Broadway,"set 1920's new york city, movie tell story idealistic young playwright david shayne. producer julian marx finally find funding project gangster nick valenti. catch nick's girl friend olive neal get part psychiatrist, olive bimbo could never pas psychiatrist well dreadful actress. agreeing first compromise first step broadway's complete seduction david, neglect longtime girl friend ellen. meanwhile david put warner purcell, leading man compulsive eater, helen sinclair, grand dame want part jazzed up, cheech, olive's interfering hitman / bodyguard. eventually, playwright must decide whether art life important. action comedy thriller lover(female) talent mafiaboss author johncusack diannewiest jennifertilly chazzpalminteri mary-louiseparker woodyallen"
349,Clear and Present Danger,cia analyst jack ryan drawn illegal war fought u government colombian drug cartel. action drama thriller assassination spy ambush cia helicopter harrisonford willemdafoe annearcher joaquimdealmeida henryczerny phillipnoyce
350,The Client,"street-wise kid, mark sway, see suicide jerome clifford, prominent louisiana lawyer, whose current client barry 'the blade' muldano, mafia hit-man. jerome shoot himself, tell mark body senator buried. clifford shoot mark found scene, fbi mafia quickly realize mark probably know says. drama thriller crime mystery suicide brotherbrotherrelationship witnessprotection principalwitness brother susansarandon tommyleejones mary-louiseparker anthonylapaglia bradleywhitford joelschumacher"
352,Crooklyn,"spike lee come vibrant semi-autobiographical portrait school-teacher, stubborn jazz-musician husband five kid living '70s brooklyn. comedy drama blackpeople 1970s jazzmusician straßenkids dysfunctionalfamily alfrewoodard delroylindo davidpatrickkelly zeldaharris carltonwilliams spikelee"
353,The Crow,"exactly one year young rock guitarist eric draven fiancée brutally killed ruthless gang criminals, draven -- watched hypnotic crow -- return grave exact revenge. fantasy action thriller halloween arson detroit brandonlee rochelledavis erniehudson michaelwincott bailing alexproyas"
355,The Flintstones,modern stone age family flintstone hit big screen live-action version classic cartoon. fred help barney adopt child. barney see opportunity repay slate mining test employee find new executive. good deed go unpunished. fantasy comedy family manager jealousy badmother-in-law adoption family'sdailylife johngoodman elizabethperkins rickmoranis rosieo'donnell kylemaclachlan brianlevant
356,Forrest Gump,"man low iq accomplished great thing life present significant historic event - case, far exceeding anyone imagined could do. yet, despite thing attained, one true love eludes him. 'forrest gump' story man rose challenges, proved determination, courage, love important ability. comedy drama romance vietnamveteran hippie mentallydisabled running basedonnovel tomhanks robinwright garysinise mykeltiwilliamson sallyfield robertzemeckis"
357,Four Weddings and a Funeral,four wedding funeral british comedy british man named charles american woman named carrie go numerous wedding determine right one another. comedy drama romance upperclass loveatfirstsight weddingvows marriageproposal yuppie hughgrant andiemacdowell jamesfleet simoncallow johnhannah mikenewell
364,The Lion King,young lion cub named simba can't wait king. uncle craves title stop nothing get it. family animation drama lossofparents wildboar uncle shaman redemption jonathantaylorthomas matthewbroderick jamesearljones jeremyirons moirakelly rogerallers robminkoff
366,New Nightmare,"freddy's back … badder ever! nancy, historical nemesis man satanic snarl pitchfork fingers, discovers new monstrous demon taken freddy's persona. nancy stop new threat time save son? horror thriller mystery fantasy fire kidnapping nightmare earthquake insomnia heatherlangenkamp robertenglund mikohughes wescraven davidnewsom wescraven"
367,The Mask,"timid bank clerk stanley ipkiss discovers magical mask containing spirit norse god loki, entire life changes. wearing mask, ipkiss becomes supernatural playboy exuding charm confidence allows catch eye local nightclub singer tina carlyle. unfortunately, mask's influence, ipkiss also robs bank, anger junior crime lord dorian tyrell, whose goon get blamed heist. romance comedy crime fantasy dualidentity bank mockery green balloon jimcarrey camerondiaz nancyfish timbagley johnnywilliams chuckrussell"
370,The Naked Gun 33⅓: The Final Insult,"frank drebin persuaded retirement go undercover state prison. find top terrorist, rocco, planned escapes. frank's wife, jane, desperate baby.. add frank's problems. host celebrity academy award ceremony humiliated frank blunder way trying foil rocco. comedy crime undercover spoof stateprison leslienielsen priscillapresley georgekennedy o.j.simpson fredward petersegal"
374,Ri¢hie Ri¢h,"billionaire heir richie rich all, including reggie jackson batting coach claudia schiffer personal trainer -- playmates. what's more, scoundrel laurence van dough scheming take family empire. uh-oh! enter faithful butler cadbury save day. comedy family family liferaft privateplane toothbrush gluttony macaulayculkin johnlarroquette edwardherrmann christineebersole michaelmaccarone donaldpetrie"
376,The River Wild,"family vacation, rafting expert gail take pair armed killer navigating spectacularly violent river. action adventure crime thriller river robber boston bankrobber marriagecrisis merylstreep davidstrathairn kevinbacon benjaminbratt johnc.reilly curtishanson"
377,Speed,"los angeles swat cop jack traven bomb expert howard payne, who's major ransom money. first rigged elevator tall building. rigged bus--if slows, blow, bad enough day, nightmare la traffic. that's still end. action adventure crime bomb airport bus busride highway keanureeves dennishopper sandrabullock joemorton jeffdaniels jandebont"
379,Timecop,"officer security agency regulates time travel, must fend life shady politician tie past. thriller sciencefiction action crime martialarts timetravel sciencefiction alternativereality jean-claudevandamme miasara ronsilver brucemcgill gloriareuben peterhyams"
380,True Lies,"harry tasker secret agent united state government. years, kept job wife, forced reveal identity try stop nuclear terrorist wife kidnapped them. action thriller spy terrorist florida gun kidnapping arnoldschwarzenegger jamieleecurtis tomarnold billpaxton tiacarrere jamescameron"
382,Wolf,publisher randall becomes werewolf fight keep job. fantasy adultery heal bite werewolf jacknicholson christopherplummer jamesspader michellepfeiffer katenelligan mikenichols
383,Wyatt Earp,"covering life time one west's iconic hero wyatt earp weave intricate tale earp friend family. star studded cast, sweeping cinematography authentic costume wyatt earp led way western revival 90's. drama action western gunslinger gambling sheriff deputysheriff wretch kevincostner dennisquaid genehackman davidandrews lindenashby lawrencekasdan"
387,A Low Down Dirty Shame,"black detective becomes embroiled web danger searching fortune missing drug money. course investigation, encounter various old connections, ultimately confronting criminal responsible shame's expulsion force. must also deal two women, angela, beautiful old flame, peaches, energetic annoying sidekick. action comedy crime fbi drugcrime violence drug privatedetective keenenivorywayans charless.dutton jadapinkettsmith sallirichardson-whitfield andrewdivoff keenenivorywayans"
393,Street Fighter,col. guile various martial art hero fight tyranny dictator m. bison cohorts. action adventure thriller dictator martialarts hostage liberationofhostage hostage-taking jean-claudevandamme raúljuliá ming-nawen damianchapa kylieminogue stevene.desouza
405,Highlander: The Final Dimension,"start 15th century, connor mcleod (christopher lambert) training another immortal swordsman, japanese sorcerer nakano (mako). evil immortal named kane (mario van peebles) kill old wizard, resulting battle leaf buried underground cave. kane resurfaces 20th century create havoc, mcleod stop him. action fantasy sciencefiction japan newyork scotland morocco goodandbad christopherlambert mariovanpeebles deborahkaraunger mako martinneufeld andrewmorahan"
